RECID,WGHT_PER,AGEC,SEX,HSDSIZEC,FR_Q140,EDU5,SRH_Q110,INCMC,
21611,639.3581,72,1,2,1,3,3,8,
6815,789.3874,28,2,1,3,2,1,98,
10818,1338.4264,79,1,4,2,5,4,5,
21667,1361.5108,53,2,3,1,1,1,1,
6364,580.7894,36,2,2,3,1,4,99,
2772,907.6739,50,2,2,4,3,4,10,
19140,1539.6095,51,1,4,1,1,1,12,
18733,1213.5111,42,1,5,3,3,3,11,
12488,769.6346,79,1,2,2,1,1,7,
391,804.3451,66,1,2,2,1,2,10,
20096,679.3102,80,1,2,9,4,3,98,
10403,278.4273,71,1,1,1,3,2,12,
19793,1891.0768,80,1,2,2,3,3,6,
208,796.4247,45,2,4,1,4,3,1,
12746,792.8274,70,2,2,2,5,3,7,
14021,859.9409,55,1,2,2,2,1,10,
20729,512.9335,39,2,1,2,2,2,98,
2257,859.9409,56,1,2,3,5,2,10,
12066,711.4445,72,2,2,2,5,3,4,
5615,1213.5111,40,1,3,1,2,2,8,
14712,1213.5111,40,1,3,1,1,2,12,
17631,1427.0881,15,1,5,7,5,1,1,
11539,1098.6632,47,1,4,1,2,2,12,
422,4384.8811,80,1,4,1,1,3,98,
19670,769.6346,79,1,2,2,2,4,98,
841,337.5945,80,2,1,1,2,2,99,
11244,781.8806,61,2,2,2,3,1,99,
19198,1213.5111,43,1,4,3,1,4,10,
13762,824.1787,57,2,2,2,2,3,98,
22223,339.202,65,2,1,4,1,1,7,
6348,392.5046,80,2,1,2,2,3,98,
509,2903.9469,36,2,6,3,1,3,6,
5793,741.2468,73,1,2,3,5,4,9,
7592,1271.326,55,2,3,2,1,2,11,
17363,679.3102,80,1,2,3,2,3,98,
9905,804.0531,64,2,2,2,2,2,99,
22411,824.1787,55,2,2,2,2,1,10,
9222,1788.1862,57,1,4,2,3,4,10,
3596,337.5945,80,2,1,2,5,3,98,
19906,402.0266,63,2,2,1,2,4,7,
10813,882.644,52,2,2,2,4,5,6,
17716,859.9409,59,1,2,1,1,1,98,
20961,1907.0524,38,1,4,2,4,3,7,
19569,824.1787,58,2,2,8,1,3,1,
18159,1213.5111,42,1,4,3,2,2,6,
17998,987.2,50,1,2,2,2,3,8,
9805,547.4699,44,2,3,3,2,1,10,
18601,987.2,54,1,2,2,4,2,98,
9424,337.5945,80,2,1,1,1,3,11,
16725,322.7728,70,2,1,2,2,1,8,
9952,747.6574,65,2,2,2,2,2,6,
19139,337.5945,80,2,1,2,3,5,6,
14455,824.1787,58,2,2,2,4,1,1,
13344,769.6346,78,1,2,2,2,2,11,
7825,2665.1149,20,1,6,3,4,2,6,
17311,781.8806,61,2,2,3,5,3,1,
10836,824.1787,55,2,2,3,1,1,6,
16441,2269.1847,53,2,5,2,4,5,7,
2562,747.6574,65,2,2,2,1,2,7,
15491,1427.0881,16,1,6,7,3,2,2,
6518,398.0882,75,2,1,2,3,5,99,
18169,360.6377,60,2,1,2,1,4,10,
22187,747.6574,67,2,2,1,4,3,6,
11320,1257.0771,47,2,4,3,2,2,8,
20581,708.6986,60,1,2,2,2,1,10,
8898,383.2955,57,1,1,1,1,2,8,
16316,1173.0899,37,1,3,1,2,3,10,
17312,505.7944,46,1,1,3,4,2,6,
6254,339.202,68,2,1,3,3,2,5,
16507,512.9335,38,2,1,2,3,2,11,
232,711.4445,73,2,2,3,2,4,4,
13713,407.1142,53,2,1,3,5,4,4,
7680,804.3451,66,1,6,1,2,2,10,
21683,1198.1947,51,2,2,2,2,5,1,
925,787.5657,80,1,2,1,3,5,7,
9474,1466.7376,79,2,3,2,4,4,99,
10628,398.0882,79,2,1,2,5,2,4,
10068,1895.1143,15,2,4,7,5,2,2,
7079,639.3581,73,1,2,1,3,3,9,
10563,3300.162,29,1,3,1,4,1,2,
12292,781.8806,60,2,2,3,3,1,12,
19592,747.6574,65,2,2,2,5,2,98,
14376,744.1142,80,2,2,9,4,9,98,
12651,1341.1397,56,1,3,2,5,3,8,
11717,1144.2619,18,2,2,3,4,2,3,
3808,711.4445,70,2,2,2,5,5,4,
19987,639.3581,73,1,2,2,3,1,9,
38,639.3581,72,1,2,1,3,3,6,
20872,847.5507,55,2,2,1,2,5,10,
8417,440.0179,51,1,1,2,4,4,9,
12364,859.9409,55,1,2,1,4,4,11,
17913,708.6986,60,1,2,1,4,2,10,
21804,804.0531,60,2,2,2,3,3,1,
15190,1206.0797,60,2,3,2,4,1,98,
1771,635.6841,37,1,3,3,1,2,10,
14066,583.8434,33,2,3,3,2,2,6,
7429,360.6377,61,2,1,2,4,1,10,
1053,278.4273,70,1,1,1,4,2,6,
6157,1125.2275,37,2,2,2,1,2,8,
18121,1096.1015,35,2,5,3,1,3,1,
14503,2681.4458,26,2,3,2,2,1,7,
10943,407.1142,54,2,1,3,2,4,6,
8723,1101.8652,32,2,4,3,4,2,1,
8631,278.4273,70,1,1,2,1,2,6,
12258,339.202,69,2,1,3,4,3,8,
10164,580.7894,36,2,2,4,3,3,5,
5400,1519.5326,22,2,2,9,3,3,3,
5800,512.9335,36,2,1,2,1,3,11,
13424,743.3055,32,1,1,2,2,2,10,
15049,769.6346,75,1,2,2,4,3,9,
8205,547.2282,80,2,1,2,1,2,98,
17286,596.8622,58,2,2,9,4,2,1,
4614,706.5779,66,1,2,2,5,4,7,
4724,589.4459,49,2,2,2,3,1,10,
10078,975.1995,32,1,5,1,2,2,10,
9567,795.8363,62,1,2,2,2,3,9,
12799,795.8363,60,1,2,2,1,2,12,
15862,716.13,62,2,2,2,5,3,6,
4384,728.7332,38,1,4,3,1,3,98,
18655,556.919,76,2,2,2,5,2,4,
12526,824.5222,62,1,2,1,1,2,12,
13578,358.065,61,2,2,2,3,2,9,
6455,734.4446,64,2,2,2,4,2,8,
19699,1231.571,26,2,3,2,3,1,6,
6193,716.13,60,2,2,1,1,2,98,
5789,1304.6827,44,1,5,3,2,2,10,
16731,1236.7833,63,1,3,1,2,3,11,
1318,255.1682,77,2,1,2,1,2,8,
17986,372.6016,35,2,2,3,2,4,3,
6349,728.7332,38,1,4,2,3,3,10,
8971,1416.6211,49,1,4,2,2,4,4,
9402,583.3958,66,2,2,2,5,3,99,
8383,596.8622,56,2,2,4,1,2,6,
22141,2623.2911,32,1,5,2,3,2,6,
3678,223.7083,80,2,1,1,2,2,10,
12698,728.7332,35,1,4,2,1,2,12,
579,648.4903,56,1,2,2,2,1,11,
514,1416.6211,48,1,5,3,5,3,8,
3425,1011.5072,15,1,4,7,5,2,2,
2871,259.5226,54,2,1,3,4,2,3,
16709,554.5781,72,2,2,2,5,2,98,
2692,671.6924,50,1,2,2,3,3,12,
14209,795.8363,63,1,2,2,4,2,4,
18612,1317.7288,80,2,2,2,4,5,99,
12429,824.8903,80,2,1,2,1,3,99,
19400,274.1207,48,2,1,2,4,3,98,
6546,1231.571,28,2,5,9,5,3,2,
20174,648.3236,50,1,2,2,4,1,9,
20560,554.5781,71,2,2,3,3,2,5,
111,223.7083,80,2,1,2,5,3,7,
17178,1033.29,80,1,2,2,2,1,5,
10622,895.2933,56,2,3,2,2,3,8,
6871,589.4459,47,2,2,2,1,3,98,
10652,612.7058,21,1,2,3,3,3,6,
18866,596.8622,56,2,2,3,4,3,5,
9969,1279.045,29,1,2,2,3,1,6,
15619,906.7809,46,2,4,3,5,3,8,
6586,311.8422,69,1,1,2,1,2,7,
12717,1194.3562,80,2,2,2,5,4,99,
4332,581.9785,56,2,2,3,4,3,1,
1362,917.7961,70,2,3,3,5,5,7,
17073,1067.6189,17,2,4,7,5,1,1,
1955,1033.29,80,1,2,1,5,2,9,
605,728.7332,35,1,6,2,5,3,10,
6457,734.4446,62,2,2,2,2,2,11,
10439,292.2994,57,1,1,2,2,3,10,
3204,711.746,19,2,3,3,5,4,99,
11264,648.3236,50,1,2,1,3,2,9,
4202,724.0614,38,2,2,4,3,9,99,
728,648.9483,29,2,4,2,5,3,6,
8638,223.7083,80,2,1,2,5,3,99,
10753,265.2788,62,1,2,2,2,1,98,
11480,554.5781,70,2,2,2,2,3,5,
3730,680.4634,73,1,2,2,4,3,98,
5367,648.3236,52,1,2,1,2,3,10,
2055,572.3272,54,2,2,2,2,3,4,
13170,255.1682,78,2,1,3,2,3,99,
21961,756.0692,75,1,2,2,5,1,12,
16720,716.13,62,2,2,3,2,4,2,
14837,729.0811,30,2,3,2,1,3,10,
7308,255.1682,78,2,1,4,2,3,99,
10286,259.5226,50,2,1,3,5,3,8,
21807,270.648,59,2,1,2,5,3,6,
14272,166.5175,61,2,1,3,4,3,7,
14464,648.4903,55,1,2,2,1,2,12,
16957,292.2243,52,1,1,2,3,1,98,
19264,621.508,40,2,2,2,4,4,8,
14183,1176.1774,37,1,3,2,2,2,11,
8281,1033.29,80,1,2,2,5,5,7,
14624,729.0811,33,2,4,1,1,1,98,
7445,547.2282,80,2,1,2,2,3,98,
547,648.4903,56,1,2,9,2,4,5,
16202,706.5779,66,1,2,2,5,4,6,
16908,716.13,60,2,2,1,4,2,1,
11384,746.5469,33,2,2,2,1,4,10,
3163,1011.5072,15,1,3,7,5,3,2,
3109,606.9675,44,2,3,2,5,3,3,
17416,643.6585,69,2,2,3,2,4,99,
22088,648.3236,53,1,2,2,2,3,98,
84,1152.518,33,2,5,2,3,2,6,
16693,975.1995,30,1,4,2,3,1,11,
16304,333.035,64,2,1,4,4,3,99,
8720,300.3168,74,1,1,2,5,4,6,
17464,581.9785,55,2,2,2,2,3,5,
15540,2083.6061,22,1,3,2,5,1,3,
3974,808.3523,43,1,4,2,1,2,11,
15077,648.4903,57,1,2,1,5,2,12,
191,558.0553,52,2,2,2,2,4,8,
15853,1011.5072,18,1,4,2,3,2,3,
12133,621.508,44,2,2,2,5,2,6,
12845,1007.7976,56,1,3,2,2,2,10,
12968,254.0957,70,2,1,4,5,5,98,
10301,358.7139,62,1,1,1,3,5,99,
6549,547.2282,80,2,1,2,5,3,99,
7870,808.3523,40,1,5,2,1,4,12,
7907,734.4446,61,2,2,2,3,5,2,
10742,558.0553,51,2,2,2,5,3,7,
21264,885.2307,45,1,5,3,4,2,98,
18148,581.9785,55,2,2,3,5,5,98,
21813,1685.8454,17,1,5,7,5,1,3,
14206,1007.7976,57,1,3,1,2,3,12,
1017,1228.8887,26,1,2,2,4,3,10,
19766,267.2993,69,2,1,2,3,3,7,
2559,333.035,60,2,1,3,4,1,8,
4120,1011.5072,17,1,4,7,5,3,1,
2269,606.9675,42,2,3,2,2,2,8,
1560,1649.0445,64,1,4,2,5,4,99,
19419,558.0553,53,2,2,1,3,1,1,
1740,1144.6543,52,2,4,1,2,1,98,
7906,858.4908,52,2,3,2,2,3,98,
15664,255.1682,79,2,1,2,4,5,3,
20198,671.6924,50,1,2,2,1,2,8,
12605,291.4579,76,1,1,2,5,4,6,
21772,570.0531,55,2,4,4,2,1,4,
5156,267.2993,67,2,1,2,2,3,99,
16544,885.2307,45,1,4,2,2,2,12,
10547,975.1995,33,1,3,2,2,3,10,
2707,648.9483,29,2,2,3,3,2,6,
10877,384.1727,34,2,3,3,4,2,6,
17491,1188.7015,25,1,5,2,3,1,8,
18279,1228.8887,25,1,2,2,2,2,10,
8625,671.6924,50,1,6,2,1,3,12,
3343,808.9482,67,1,2,2,3,2,10,
2277,1937.3318,20,2,6,3,4,2,2,
14106,728.7332,38,1,5,2,2,2,12,
16611,1304.6827,44,1,3,1,2,2,12,
7042,734.4446,64,2,2,2,5,3,6,
17169,728.7332,38,1,4,2,2,2,10,
19617,1188.7015,28,1,4,1,2,2,12,
5603,581.9785,59,2,2,1,3,4,6,
683,648.9483,26,2,3,3,4,4,99,
9257,885.2307,45,1,4,2,2,3,8,
10605,1297.8965,26,2,2,3,5,2,6,
20948,1007.5386,53,1,3,2,2,2,11,
16586,621.508,43,2,2,2,1,3,7,
4656,1188.7015,28,1,3,2,2,2,12,
3624,581.9785,59,2,2,8,2,1,98,
13693,975.1995,30,1,4,2,2,2,10,
1844,291.4579,77,1,1,2,5,3,7,
20027,716.13,62,2,2,3,3,3,99,
20262,589.4459,49,2,2,3,4,5,4,
1714,1423.4919,17,2,5,7,5,2,2,
20647,581.9785,57,2,2,2,2,2,9,
20063,267.2993,66,2,1,1,1,1,12,
5640,643.6585,65,2,2,3,1,2,98,
3414,784.1182,39,1,2,3,1,2,6,
2433,447.8488,32,1,1,1,2,3,12,
9553,716.13,61,2,2,2,2,3,98,
19680,729.0811,32,2,5,2,2,1,10,
5950,334.6621,38,1,1,1,1,3,98,
16563,728.7332,37,1,4,2,2,3,12,
10656,648.3236,51,1,2,1,4,3,11,
9221,858.4908,52,2,3,2,3,1,10,
21756,975.1995,31,1,5,2,2,2,11,
15125,648.4903,59,1,2,2,3,5,10,
8564,333.035,63,2,1,2,2,2,11,
284,729.0811,34,2,5,2,1,2,11,
13859,2778.1415,21,1,4,1,3,2,99,
14868,292.2994,56,1,1,4,5,4,4,
18548,1423.4919,16,2,5,7,5,1,1,
9284,267.2993,65,2,1,3,3,2,2,
9158,734.4446,63,2,2,2,5,2,7,
15285,1181.0115,22,2,3,2,2,2,4,
14140,1279.045,26,1,3,2,3,1,12,
8589,1416.6211,47,1,4,3,5,4,6,
6458,680.4634,70,1,2,2,2,1,98,
8581,270.648,58,2,1,1,4,3,12,
2917,645.7773,22,2,2,2,5,2,1,
6878,5556.283,20,1,6,3,5,3,98,
8210,1231.571,28,2,4,2,4,2,2,
17659,652.3414,43,1,6,2,2,2,12,
11318,267.2993,69,2,1,1,5,3,7,
12227,589.4459,47,2,2,1,4,3,98,
14160,254.0957,71,2,1,4,2,5,99,
21676,291.4579,77,1,1,4,5,4,7,
858,724.0614,37,2,2,3,1,2,7,
5801,648.4903,56,1,2,2,2,2,12,
10069,746.5469,33,2,2,1,1,1,11,
21629,729.0811,30,2,4,2,4,3,1,
8390,795.8363,63,1,2,2,2,2,12,
5692,728.7332,38,1,5,2,3,2,11,
4065,1423.4919,19,2,5,9,5,3,1,
11261,1007.7976,56,1,3,2,3,3,9,
18093,589.4459,48,2,2,2,3,1,99,
2609,254.0957,73,2,1,2,5,4,5,
14655,371.2262,40,1,1,3,4,3,98,
5890,795.8363,63,1,2,1,5,2,12,
9836,1181.0115,22,2,2,1,4,1,6,
17571,858.4908,53,2,3,1,1,3,9,
21643,959.4831,41,2,3,2,5,3,99,
19466,1188.7015,26,1,4,2,5,1,11,
1667,1033.29,80,1,2,3,5,4,5,
2620,1067.6189,16,2,3,7,5,1,2,
5061,2583.1091,20,2,5,1,3,2,7,
13185,615.7855,27,2,6,2,4,3,6,
14244,291.4579,77,1,1,4,5,4,5,
21515,671.6924,52,1,2,3,4,3,9,
13996,577.3674,47,2,4,2,4,2,98,
16826,734.4446,62,2,2,2,2,3,98,
428,706.5779,65,1,2,2,5,2,7,
10102,911.557,48,1,2,2,1,2,12,
12417,707.1216,37,2,3,1,1,2,12,
22254,558.0553,52,2,2,3,3,3,12,
8854,1193.7244,58,2,4,2,5,3,1,
15239,546.62,52,2,3,2,1,3,4,
8292,2361.0352,48,1,5,1,2,4,12,
16466,2778.1415,20,1,4,2,3,2,99,
14539,707.1216,36,2,6,1,2,1,98,
11743,1008.1687,32,1,2,2,2,2,12,
3539,660.3906,77,1,2,2,1,3,10,
20815,267.2993,66,2,1,2,5,8,98,
15743,1511.3015,49,2,6,3,3,4,8,
3538,581.9785,57,2,2,2,3,3,9,
17209,558.0553,51,2,2,1,5,2,12,
13767,558.0553,54,2,2,1,1,2,1,
1692,589.4459,47,2,2,2,4,2,98,
7919,589.4459,45,2,2,2,4,1,98,
3427,267.2993,66,2,1,1,5,5,10,
21794,581.9785,57,2,2,3,2,1,98,
17557,292.2243,53,1,1,1,1,2,12,
11805,808.3523,42,1,4,1,2,1,12,
12565,1304.6827,43,1,4,2,5,3,10,
10528,254.0957,74,2,1,2,2,4,99,
15083,581.9785,59,2,2,2,5,4,2,
2574,1231.571,27,2,3,1,2,1,2,
6674,581.9785,55,2,2,2,5,3,1,
22239,1008.1687,31,1,2,2,2,2,10,
18046,319.8277,41,2,4,1,2,1,10,
7057,1188.7015,29,1,3,2,5,1,9,
10454,547.2282,80,2,1,3,5,5,3,
20199,975.1995,34,1,6,3,2,2,11,
5787,975.1995,30,1,4,2,2,4,12,
1709,1739.5769,42,1,4,2,2,1,12,
8924,1348.6763,15,1,6,7,5,2,1,
13265,674.3382,17,1,2,7,5,2,2,
6421,583.3958,66,2,2,1,4,1,6,
1860,583.3958,68,2,2,2,3,4,6,
12584,906.7809,49,2,4,1,4,3,10,
9994,975.1995,34,1,5,1,1,2,12,
20780,734.4446,64,2,2,2,5,2,2,
22074,1067.6189,16,2,4,7,5,1,2,
19355,728.7332,36,1,4,3,2,2,11,
15677,223.7083,80,2,1,2,3,1,7,
2388,554.5781,70,2,2,2,4,4,98,
5817,558.0553,53,2,2,1,4,3,98,
723,1918.5675,27,1,3,1,3,2,10,
10224,488.256,80,2,2,2,1,3,7,
11724,583.3958,65,2,2,2,2,1,98,
9403,343.4821,30,2,1,2,5,2,8,
16700,795.8363,60,1,2,2,2,3,10,
21519,406.199,52,1,1,3,3,3,12,
16411,1393.353,52,1,6,1,1,3,9,
12047,965.7905,73,2,2,2,2,3,98,
6022,965.7905,71,2,2,1,4,3,99,
2049,743.1939,40,2,3,4,3,3,6,
71,1010.1397,80,2,2,2,1,3,9,
3551,2755.7879,27,1,3,2,4,2,7,
3003,2713.4327,20,1,3,1,4,3,5,
4719,1493.3302,26,1,2,3,2,2,9,
11111,1198.1947,53,2,2,1,1,3,2,
11796,867.9327,74,1,2,1,2,4,99,
4277,410.1412,69,1,1,2,1,3,12,
6545,922.1679,80,1,2,3,1,2,7,
14786,2062.7751,22,2,2,2,4,3,4,
13000,2572.6296,16,2,4,7,5,4,1,
18423,676.4777,80,2,1,9,5,4,4,
4546,922.1679,80,1,2,1,1,1,98,
3352,2426.7197,25,2,2,2,2,2,4,
14413,552.6601,50,2,1,2,1,2,11,
16135,941.8151,65,1,2,2,5,3,9,
2745,1540.4611,49,1,2,2,2,3,98,
590,1044.7838,75,1,2,2,5,4,98,
1571,1118.8277,57,2,2,2,2,1,98,
17583,3874.5621,17,1,6,7,5,2,1,
13308,1491.4423,45,1,5,1,1,1,12,
17098,1848.2595,50,2,3,2,2,2,8,
4341,1118.8277,56,2,2,2,4,1,1,
2308,1118.8277,55,2,2,2,2,3,1,
856,1091.9036,65,1,2,2,4,2,4,
16562,1848.2595,52,2,3,1,2,2,11,
19137,1137.66,48,2,2,3,4,3,2,
2913,454.9819,78,1,1,1,4,3,8,
10555,1937.281,17,1,3,7,5,1,1,
2985,552.6601,53,2,1,2,1,1,10,
13148,1044.7838,75,1,2,1,4,3,10,
5774,489.568,63,2,1,2,1,3,98,
4362,458.2867,80,2,1,1,4,1,98,
3125,1540.4611,47,1,2,3,8,4,98,
1969,1647.349,40,1,3,3,3,1,98,
19594,867.9327,71,1,2,2,2,4,11,
6956,2217.3436,32,1,4,2,3,2,10,
22422,540.4073,76,2,1,2,5,3,7,
4996,1340.1303,53,1,2,2,2,3,10,
21132,1495.789,34,2,3,2,5,3,4,
1457,454.9819,76,1,1,2,3,3,6,
17430,489.568,63,2,1,4,3,9,99,
10662,1044.7838,76,1,2,2,3,2,10,
10163,941.8151,66,1,2,2,1,4,6,
8885,1014.9496,65,2,2,1,2,2,6,
4956,4459.1633,44,2,6,3,5,4,4,
14826,1198.1947,54,2,2,2,5,2,98,
9554,1044.7838,78,1,2,3,5,3,5,
17152,962.0627,60,1,2,3,3,2,7,
3224,1091.9036,65,1,2,2,2,3,6,
9426,1091.5072,62,2,2,1,3,2,9,
353,540.4073,76,2,1,2,4,5,4,
19923,458.2867,80,2,1,1,5,2,4,
17009,1495.789,31,2,6,3,3,1,3,
20687,2572.6296,17,2,5,7,5,1,2,
18649,1500.406,62,1,3,2,4,2,10,
20718,1527.5035,38,2,2,2,2,1,6,
2101,552.6601,50,2,1,2,4,3,7,
9813,1091.9036,66,1,2,1,2,1,8,
14842,1592.4769,39,1,3,3,3,2,7,
3089,2572.6296,19,2,3,2,4,2,2,
4725,792.5711,34,2,2,2,3,3,6,
11764,1495.789,33,2,3,3,1,1,7,
3468,3080.4325,53,2,6,1,1,3,12,
5017,3430.1728,16,2,4,7,5,2,1,
16870,2755.7879,26,1,4,3,4,2,6,
11459,922.1679,80,1,2,2,3,4,6,
3910,1006.2472,74,1,2,2,4,2,6,
4588,1091.9036,67,1,2,2,3,2,6,
8568,1191.1471,78,2,2,1,3,3,7,
15455,540.4073,77,2,1,3,5,2,4,
13674,401.5852,80,1,1,2,5,5,6,
5552,2402.4599,48,1,3,2,4,3,10,
17437,1071.5983,28,2,1,1,1,1,9,
1050,1706.49,48,2,3,4,4,5,7,
4056,2301.1107,56,2,4,2,2,3,1,
7824,1014.9496,67,2,2,9,3,1,98,
1875,788.4252,35,2,3,1,4,1,1,
4803,2713.4327,20,1,3,2,4,2,4,
318,2217.3436,34,1,4,3,4,4,6,
12204,1540.4611,46,1,2,2,5,2,8,
20220,2572.6296,19,2,3,3,4,1,99,
6784,1820.6055,59,1,3,2,2,2,7,
2598,1106.288,48,2,2,3,1,3,4,
18503,1081.1515,48,2,3,2,3,5,6,
17863,3604.6602,30,1,5,2,2,1,10,
7566,743.1939,43,2,3,2,2,3,6,
15545,1495.789,34,2,4,2,2,1,7,
21288,460.4689,66,2,1,3,5,5,5,
15259,1848.2595,52,2,5,3,3,3,8,
3810,2217.3436,34,1,4,3,3,3,10,
14092,1006.2472,71,1,2,2,2,4,12,
9755,458.2867,80,2,1,1,4,4,98,
18905,2217.3436,31,1,4,2,4,2,10,
15007,1167.3752,59,1,2,2,4,3,98,
20869,2755.7879,29,1,4,2,2,3,9,
14458,428.8136,63,1,1,1,3,1,1,
9202,520.3261,59,1,1,1,3,2,7,
2414,489.568,62,2,1,4,3,5,4,
18409,1198.1947,51,2,2,2,2,2,99,
3103,962.0627,60,1,2,2,4,5,8,
17719,2678.0392,44,1,4,3,4,3,8,
1867,1848.2595,53,2,3,2,4,1,8,
3443,1118.8277,57,2,2,2,2,2,8,
1123,460.4689,67,2,1,2,5,3,6,
22216,1118.8277,56,2,2,1,2,1,6,
17991,1592.4769,38,1,3,2,3,1,11,
11878,1167.3752,55,1,2,1,4,1,12,
20036,1106.288,48,2,2,1,4,1,4,
11840,1106.288,47,2,2,2,2,1,8,
8772,1031.3875,23,2,2,4,3,3,4,
20230,540.4073,75,2,1,2,5,4,98,
7228,377.9669,71,1,1,2,5,3,7,
4857,962.0627,63,1,2,1,3,2,99,
16579,867.9327,70,1,2,2,1,2,7,
14090,401.5852,80,1,1,2,5,2,6,
17057,1706.49,47,2,3,2,1,2,10,
20189,532.8275,80,2,1,2,4,5,98,
12559,1044.7838,75,1,2,2,1,3,98,
8699,922.1679,80,1,2,2,2,5,12,
11882,1540.4611,45,1,2,2,4,3,9,
265,1081.1515,47,2,3,1,4,3,1,
17668,230.2344,66,2,1,4,5,2,99,
16318,1081.1515,48,2,3,2,2,1,7,
19345,1651.8228,36,1,2,2,1,2,12,
13677,867.9327,74,1,2,2,5,3,99,
14578,428.8136,62,1,1,4,3,1,3,
12869,532.8275,80,2,1,1,2,3,8,
11325,1191.1471,77,2,2,2,3,2,6,
9274,4479.9907,27,1,3,2,3,2,8,
22293,1031.3875,22,2,2,3,4,2,4,
18151,941.8151,69,1,2,2,3,2,98,
5260,1495.789,34,2,4,2,2,1,98,
21309,410.1412,69,1,1,2,5,1,6,
18188,1848.2595,50,2,3,2,1,2,10,
20715,428.8136,62,1,1,4,2,4,4,
1680,2289.9275,28,2,5,2,2,2,5,
3124,686.6191,48,1,1,3,2,2,6,
6666,1527.5035,38,2,2,9,2,3,6,
16216,516.0526,55,2,1,9,2,1,9,
5474,2289.9275,27,2,5,2,2,2,1,
14731,1044.7838,77,1,2,1,3,2,7,
10736,2377.7133,31,2,5,3,3,4,6,
16222,962.0627,64,1,2,1,2,3,10,
5339,520.3261,58,1,1,2,3,3,6,
10001,1091.9036,69,1,2,3,4,4,98,
10637,1340.1303,51,1,2,2,5,2,9,
2622,552.6601,53,2,1,2,2,3,7,
18469,1535.5357,32,2,2,2,1,3,4,
9712,244.2932,21,1,1,2,3,1,7,
10486,401.5852,80,1,1,1,1,1,12,
13394,540.4073,75,2,1,2,3,1,6,
2832,1487.9647,38,2,4,2,1,2,9,
993,1340.1303,51,1,2,1,5,4,11,
10853,552.6601,51,2,1,1,3,2,10,
19504,1061.4079,60,2,2,2,1,2,10,
12487,1495.789,31,2,3,3,4,3,6,
247,1540.4611,45,1,2,1,1,2,12,
16928,1495.789,31,2,3,3,4,2,5,
4343,1061.4079,62,2,2,2,3,1,4,
13379,489.568,60,2,1,2,2,3,7,
3617,867.9327,71,1,2,1,5,2,10,
15495,2972.7756,44,2,4,3,2,3,6,
5861,460.4689,65,2,1,3,5,4,5,
7568,2713.4327,22,1,3,1,3,3,5,
12763,552.6601,51,2,1,2,2,3,7,
18441,458.2867,80,2,1,2,4,2,6,
1485,1091.5072,64,2,2,2,3,3,9,
60,1211.2815,76,1,2,2,2,3,5,
4842,2844.1501,46,2,5,2,2,1,8,
11879,460.4689,68,2,1,3,2,2,99,
15230,1106.288,47,2,2,3,2,2,3,
3144,1091.5072,64,2,2,1,4,1,99,
2486,1495.789,33,2,3,2,2,2,98,
18924,867.9327,73,1,2,2,1,3,98,
10572,1130.2283,58,1,3,3,3,1,10,
11505,438.166,73,2,1,2,1,2,7,
15516,516.0526,55,2,1,2,4,3,98,
10427,1725.833,57,2,3,2,4,3,98,
14426,1495.789,33,2,4,2,3,1,6,
4062,1340.1303,52,1,2,3,2,3,5,
17828,1731.6872,28,2,2,2,2,1,7,
537,2783.6448,25,1,3,2,2,1,10,
9407,1245.5821,51,2,3,2,3,5,2,
3345,2581.6761,17,2,5,7,5,2,1,
13684,423.9874,54,1,1,3,2,3,10,
19003,1621.8203,36,2,4,2,5,3,5,
15962,3747.8265,20,2,4,2,3,1,4,
527,1467.5933,17,1,4,7,4,2,2,
756,1025.961,38,2,3,1,1,1,12,
21296,1322.5758,49,1,2,1,2,2,12,
17222,1392.1116,42,2,4,2,2,2,98,
18594,1057.3172,36,1,4,1,2,1,11,
13540,397.7211,45,2,1,1,1,3,7,
6864,4030.7986,21,1,4,3,2,3,6,
13316,483.3471,36,2,1,2,2,3,10,
298,392.6826,57,2,1,1,4,1,12,
14139,2824.6723,29,2,4,3,1,1,7,
18864,397.7211,45,2,1,2,2,2,10,
19851,1196.2973,63,1,2,1,4,4,9,
18796,1025.961,39,2,5,1,1,3,12,
21648,661.6585,80,1,1,1,5,3,98,
14063,846.4475,66,2,2,2,2,3,4,
7156,1025.961,37,2,4,3,1,2,2,
2234,2075.9702,53,2,5,1,1,2,12,
17994,1130.322,70,1,2,1,1,1,98,
12119,940.8929,59,1,2,2,1,3,7,
22201,387.8239,69,2,1,3,2,3,5,
4660,844.3911,58,2,2,2,3,3,4,
17256,2055.3721,46,1,4,2,1,2,12,
8958,1892.9609,41,1,4,2,1,2,12,
1084,809.681,54,2,2,2,2,2,1,
8711,2436.3921,51,1,5,2,1,1,12,
8998,708.4095,80,2,2,2,1,1,4,
19189,901.7444,42,2,2,3,2,4,7,
919,387.8239,69,2,1,3,5,4,5,
13109,483.3471,39,2,1,1,1,2,12,
2438,324.5779,80,2,1,1,2,4,4,
10260,2740.4961,49,1,4,2,4,5,4,
8045,1039.0313,60,2,2,3,2,4,9,
4557,708.4095,80,2,2,3,4,1,6,
5190,1025.1721,67,1,2,2,5,3,10,
2455,397.7211,45,2,1,2,2,3,98,
12272,1039.0313,62,2,2,2,5,1,11,
12112,1057.3172,38,1,5,2,2,2,9,
2266,414.8876,41,2,1,2,1,2,11,
