,RECID,WGHT_PER,AGEC,SEX,HSDSIZEC,FR_Q140,EDU5,SRH_Q110,INCMC,hsd_dif_sqr
16099,19053,3631.9623,17,1,5,7,5,2,2,6.280458234866058
16100,22403,1483.989,64,1,2,1,5,2,98,0.24395277464764714
16101,19143,1495.6413,51,2,2,2,1,5,3,0.24395277464764714
16102,21658,1558.1077,65,1,2,1,1,2,10,0.24395277464764714
16103,13929,3495.4913,50,1,4,3,4,3,9,2.268289748126587
16104,3140,1788.8968,80,2,2,2,5,5,3,0.24395277464764714
16105,16861,1788.8968,80,2,2,2,2,2,98,0.24395277464764714
16106,11490,1962.9311,32,2,5,3,2,3,5,6.280458234866058
16107,4330,2154.3126,36,1,4,2,1,2,11,2.268289748126587
16108,5625,1420.2684,68,2,2,3,2,3,6,0.24395277464764714
16109,14601,1470.183,70,2,2,3,3,8,98,0.24395277464764714
16110,20650,578.5974,36,2,6,3,3,3,6,12.292626721605528
16111,3454,557.2548,26,1,1,1,3,1,8,2.231784287908177
16112,1666,1205.616,35,2,6,3,4,2,6,12.292626721605528
16113,8739,952.5239999999999,32,2,4,4,4,4,4,2.268289748126587
16114,11077,863.2311,73,1,2,2,1,3,9,0.24395277464764714
16115,6302,1724.5397,40,2,5,9,8,3,98,6.280458234866058
16116,15122,1089.6499,17,1,3,7,5,2,1,0.25612126138711716
16117,9401,361.7522,59,2,1,3,5,2,8,2.231784287908177
16118,3781,686.6139999999999,54,2,2,2,2,3,98,0.24395277464764714
16119,17323,2589.7406,22,2,4,2,4,3,2,2.268289748126587
16120,6261,309.842,51,1,1,2,4,3,98,2.231784287908177
16121,20048,799.3121,66,2,2,9,5,3,4,0.24395277464764714
16122,17421,716.2817,79,1,2,2,4,5,98,0.24395277464764714
16123,10762,1400.5342,50,2,4,2,1,2,11,2.268289748126587
16124,21,1724.5397,42,2,4,1,3,2,11,2.268289748126587
16125,83,686.6139999999999,54,2,2,2,2,3,7,0.24395277464764714
16126,17462,1443.1644,74,1,3,2,3,2,8,0.25612126138711716
16127,844,1044.4917,48,1,4,2,3,1,10,2.268289748126587
16128,17618,1381.8144,50,1,5,2,1,2,11,6.280458234866058
16129,10974,1222.6132,29,1,2,2,5,4,7,0.24395277464764714
16130,21047,799.3121,67,2,2,2,1,3,98,0.24395277464764714
16131,6304,950.0199,37,1,4,2,1,1,12,2.268289748126587
16132,18638,301.404,38,2,2,2,1,2,10,0.24395277464764714
16133,2497,1727.2679999999998,52,1,5,2,1,1,7,6.280458234866058
16134,1354,686.6139999999999,51,2,2,1,3,2,7,0.24395277464764714
16135,21042,369.8093,42,1,1,2,2,3,98,2.231784287908177
16136,12816,276.3138,39,2,1,3,1,4,98,2.231784287908177
16137,6822,879.431,48,2,3,9,2,2,99,0.25612126138711716
16138,15816,373.5955,67,2,1,4,5,3,6,2.231784287908177
16139,8389,914.2676,33,2,4,3,5,3,1,2.268289748126587
16140,19634,1089.6499,15,1,4,7,5,1,1,2.268289748126587
16141,7125,324.6476,52,2,1,4,5,4,99,2.231784287908177
16142,3548,1174.6156,16,2,4,7,5,1,2,2.268289748126587
16143,1072,373.5955,67,2,1,3,2,3,6,2.231784287908177
16144,19161,301.404,36,2,3,4,1,3,1,0.25612126138711716
16145,6163,790.3295,43,1,3,2,2,1,12,0.25612126138711716
16146,7842,1294.8703,23,2,2,2,2,3,9,0.24395277464764714
16147,13174,309.842,54,1,1,2,1,2,9,2.231784287908177
16148,20693,848.5464,46,2,4,3,1,2,98,2.268289748126587
16149,11920,602.808,37,2,3,3,2,2,4,0.25612126138711716
16150,11000,790.3295,41,1,3,3,4,3,98,0.25612126138711716
16151,888,608.3617,67,2,2,2,4,3,99,0.24395277464764714
16152,21396,598.3916,80,1,2,2,1,2,8,0.24395277464764714
16153,18175,1061.7089999999998,80,1,2,1,5,4,98,0.24395277464764714
16154,14399,2053.5739,20,1,5,2,4,2,4,6.280458234866058
16155,7627,340.7577,78,2,1,1,5,3,98,2.231784287908177
16156,1594,341.9252,80,2,1,2,3,4,6,2.231784287908177
16157,20833,716.2817,78,1,2,2,4,3,7,0.24395277464764714
16158,3330,340.7577,75,2,1,2,4,3,7,2.231784287908177
16159,7058,1170.4528,58,2,3,2,2,3,3,0.25612126138711716
16160,10077,1222.6132,26,1,2,1,1,2,5,0.24395277464764714
16161,3258,369.8093,40,1,1,2,3,3,6,2.231784287908177
16162,2375,1428.786,33,2,6,2,2,2,6,12.292626721605528
16163,6725,353.5712,63,1,1,1,4,3,9,2.231784287908177
16164,5668,874.8117,33,1,4,1,1,1,10,2.268289748126587
16165,3700,1149.6932,42,2,3,1,2,3,5,0.25612126138711716
16166,4189,874.8117,30,1,3,1,3,1,98,0.25612126138711716
16167,18266,1089.6499,17,1,4,7,5,3,2,2.268289748126587
16168,22389,807.25,26,2,4,2,4,1,2,2.268289748126587
16169,4617,807.25,29,2,5,3,3,1,99,6.280458234866058
16170,19482,1230.5387,64,2,3,2,5,3,1,0.25612126138711716
16171,15942,436.6159,30,2,1,4,1,3,6,2.231784287908177
16172,19395,436.6159,30,2,1,2,2,1,10,2.231784287908177
16173,4293,950.0199,35,1,4,2,2,1,8,2.268289748126587
16174,20954,385.5087,28,2,1,2,2,4,7,2.231784287908177
16175,5606,578.5974,38,2,3,2,2,3,6,0.25612126138711716
16176,21206,716.2817,75,1,2,2,5,2,6,0.24395277464764714
16177,10710,380.3229,62,2,1,1,1,1,12,2.231784287908177
16178,14019,481.61699999999996,80,1,1,2,1,1,6,2.231784287908177
16179,21230,671.8296,54,1,2,2,1,2,10,0.24395277464764714
16180,9048,341.9252,80,2,1,3,2,2,98,2.231784287908177
16181,6808,790.3295,43,1,3,2,4,1,6,0.25612126138711716
16182,3039,373.5955,65,2,1,2,1,1,8,2.231784287908177
16183,15195,340.3812,58,1,1,3,3,3,7,2.231784287908177
16184,8346,382.5442,58,2,2,2,3,3,8,0.24395277464764714
16185,16876,765.0883,56,2,2,2,3,4,1,0.24395277464764714
16186,11729,738.0477,55,1,2,4,2,1,98,0.24395277464764714
16187,205,855.4185,74,2,2,2,2,4,98,0.24395277464764714
16188,6024,589.3669,37,2,2,1,1,2,10,0.24395277464764714
16189,6568,759.0057,57,1,2,2,1,3,8,0.24395277464764714
16190,798,1566.1542,18,2,5,2,3,1,1,6.280458234866058
16191,16953,1182.6266,60,1,3,2,1,2,98,0.25612126138711716
16192,7026,765.0883,58,2,2,2,1,3,11,0.24395277464764714
16193,8690,1400.5342,54,2,4,2,2,4,7,2.268289748126587
16194,8826,1256.4081,41,1,6,3,5,3,7,12.292626721605528
16195,3943,1050.4006,50,2,3,2,1,1,10,0.25612126138711716
16196,3339,301.404,36,2,3,2,2,2,7,0.25612126138711716
16197,22387,1103.5179,42,2,4,2,4,2,1,2.268289748126587
16198,9779,1891.8296,67,1,4,1,2,3,5,2.268289748126587
16199,3054,2589.7406,20,2,5,1,5,1,5,6.280458234866058
16200,21347,2053.5739,23,1,3,2,1,4,4,0.25612126138711716
16201,8677,481.61699999999996,80,1,1,3,2,2,98,2.231784287908177
16202,10646,1675.2108,43,1,6,2,3,3,10,12.292626721605528
16203,10930,811.3591,44,1,2,3,2,5,7,0.24395277464764714
16204,8920,2738.0985,21,1,4,2,4,4,6,2.268289748126587
16205,21587,1056.8391,80,2,2,2,5,3,7,0.24395277464764714
16206,3045,738.0477,56,1,2,1,5,2,11,0.24395277464764714
16207,7394,1319.1465,46,2,3,2,4,2,10,0.25612126138711716
16208,8978,1400.5342,53,2,4,1,3,2,11,2.268289748126587
16209,8046,862.2699,42,2,4,2,1,3,7,2.268289748126587
16210,895,1050.4006,53,2,3,1,2,2,7,0.25612126138711716
16211,17040,1560.6038,55,2,4,2,2,3,7,2.268289748126587
16212,18124,1390.7118,33,1,3,2,8,8,98,0.25612126138711716
16213,1126,765.0883,56,2,2,1,4,1,7,0.24395277464764714
16214,9811,402.1823,63,2,2,3,4,4,5,0.24395277464764714
16215,17667,690.9072,50,1,2,3,3,5,7,0.24395277464764714
16216,21312,766.6477,63,1,2,2,3,4,8,0.24395277464764714
16217,21633,975.2987,36,1,2,2,2,2,8,0.24395277464764714
16218,20819,324.6476,52,2,1,3,3,4,6,2.231784287908177
16219,22139,1816.0831,19,1,5,2,4,2,5,6.280458234866058
16220,19843,340.7577,76,2,1,4,2,4,7,2.231784287908177
16221,10241,765.0883,58,2,2,2,1,2,98,0.24395277464764714
16222,20491,950.0199,35,1,5,2,3,1,7,6.280458234866058
16223,9860,444.5314,36,1,1,2,1,3,9,2.231784287908177
16224,22428,1138.5085,55,1,3,2,5,3,6,0.25612126138711716
16225,19359,671.8296,54,1,2,2,2,1,6,0.24395277464764714
16226,14567,799.3121,69,2,2,1,4,3,5,0.24395277464764714
16227,1296,1893.2446,29,1,3,2,4,2,7,0.25612126138711716
16228,8585,341.9252,80,2,1,2,3,3,5,2.231784287908177
16229,22158,945.9148,66,1,2,1,3,5,7,0.24395277464764714
16230,282,436.6159,31,2,1,2,2,3,9,2.231784287908177
16231,7153,766.6477,60,1,2,1,1,2,10,0.24395277464764714
16232,5310,820.3591,63,2,2,2,2,3,7,0.24395277464764714
16233,21968,729.0553,75,2,2,2,1,4,9,0.24395277464764714
16234,21527,766.6477,64,1,2,2,5,1,8,0.24395277464764714
16235,18755,341.9252,80,2,1,2,4,3,98,2.231784287908177
16236,5618,2589.7406,22,2,4,1,1,4,6,2.268289748126587
16237,3298,353.5712,64,1,1,2,2,3,6,2.231784287908177
16238,20700,1124.0579,44,2,2,2,2,1,6,0.24395277464764714
16239,8358,276.3138,37,2,1,3,1,2,98,2.231784287908177
16240,2467,1400.5342,52,2,4,2,2,2,1,2.268289748126587
16241,19971,780.3019,59,2,2,2,2,3,98,0.24395277464764714
16242,20138,807.25,28,2,3,2,2,4,2,0.25612126138711716
16243,16766,841.0283,26,2,2,2,3,3,98,0.24395277464764714
16244,15089,324.6476,51,2,1,3,3,5,6,2.231784287908177
16245,8697,2349.2313,16,2,6,7,5,2,2,12.292626721605528
16246,12278,961.9528,32,1,3,2,2,3,11,0.25612126138711716
16247,13521,200.7118,64,2,1,2,1,2,7,2.231784287908177
16248,21301,619.4535,39,1,3,3,3,4,7,0.25612126138711716
16249,10323,185.1402,73,1,1,3,3,3,6,2.231784287908177
16250,426,641.7090000000001,55,2,3,2,1,1,11,0.25612126138711716
16251,14646,200.0272,56,2,1,2,5,2,98,2.231784287908177
16252,8229,978.8431,38,1,5,3,3,2,10,6.280458234866058
16253,706,209.1318,55,1,1,2,1,3,8,2.231784287908177
16254,2990,427.806,55,2,2,2,4,3,98,0.24395277464764714
16255,17560,696.7066,41,1,4,2,3,4,6,2.268289748126587
16256,14572,555.1208,45,2,2,3,1,3,10,0.24395277464764714
16257,20628,520.6277,40,2,2,2,2,2,8,0.24395277464764714
16258,14154,140.5343,51,2,1,2,2,2,9,2.231784287908177
16259,15237,780.5552,23,2,2,2,3,3,5,0.24395277464764714
16260,3841,475.5875,72,2,2,2,3,3,5,0.24395277464764714
16261,7744,223.9906,71,2,1,2,5,2,8,2.231784287908177
16262,9501,223.9906,73,2,1,1,1,2,7,2.231784287908177
16263,11948,677.5974,80,1,2,2,3,2,10,0.24395277464764714
16264,8970,420.3726,55,2,2,2,2,3,98,0.24395277464764714
16265,11670,556.2487,64,1,2,2,4,1,10,0.24395277464764714
16266,13114,555.1208,49,2,2,3,4,4,8,0.24395277464764714
16267,20424,1100.9164,44,1,4,3,5,3,8,2.268289748126587
16268,14858,273.2595,32,2,1,2,3,3,4,2.231784287908177
16269,12218,895.0733,15,2,4,7,5,3,1,2.268289748126587
16270,21448,1124.3963,25,1,2,3,1,2,6,0.24395277464764714
16271,15280,199.4652,80,2,1,3,3,4,4,2.231784287908177
16272,20665,895.0733,16,2,4,7,5,2,1,2.268289748126587
16273,11519,209.1318,58,1,1,2,4,2,8,2.231784287908177
16274,8887,780.5552,24,2,2,3,2,4,4,0.24395277464764714
16275,3342,780.9415,41,2,4,3,1,3,99,2.268289748126587
16276,6706,240.9627,43,2,1,3,2,2,8,2.231784287908177
16277,10191,1124.3963,27,1,2,2,1,4,98,0.24395277464764714
16278,17799,209.1318,56,1,1,2,3,2,98,2.231784287908177
16279,1933,1535.7254,46,1,5,1,2,1,12,6.280458234866058
16280,12595,729.9509,24,1,1,3,3,4,6,2.231784287908177
16281,12682,380.28,39,2,3,2,1,2,6,0.25612126138711716
16282,4380,760.5601,37,2,4,3,1,3,11,2.268289748126587
16283,15718,569.2332,32,2,4,2,1,4,1,2.268289748126587
16284,326,691.2797,59,1,3,2,4,3,9,0.25612126138711716
16285,10951,1535.7254,49,1,5,2,1,1,6,6.280458234866058
16286,20558,653.2061,77,1,2,3,4,3,8,0.24395277464764714
16287,18502,590.6873,52,2,2,1,5,2,12,0.24395277464764714
16288,18182,1013.6781,66,2,3,3,4,4,6,0.25612126138711716
16289,9169,295.2044,34,2,3,3,2,3,9,0.25612126138711716
16290,20504,475.7899,69,2,2,3,1,2,4,0.24395277464764714
16291,2507,403.805,70,1,2,2,2,3,7,0.24395277464764714
16292,16757,764.8458,65,2,3,2,5,3,6,0.25612126138711716
16293,5574,855.612,57,2,5,2,3,2,7,6.280458234866058
16294,11418,832.6812,47,2,3,2,2,2,9,0.25612126138711716
16295,13061,277.5604,46,2,2,3,2,3,9,0.24395277464764714
16296,3578,691.2797,57,1,3,1,3,1,10,0.25612126138711716
16297,11604,754.4255,34,2,6,2,2,2,98,12.292626721605528
16298,2204,901.6985,51,2,3,1,3,1,98,0.25612126138711716
16299,13190,691.2797,56,1,3,2,5,3,8,0.25612126138711716
16300,9970,1183.2797,37,2,5,2,2,1,10,6.280458234866058
16301,16853,421.8112,60,2,2,1,3,3,8,0.24395277464764714
16302,19002,200.0272,58,2,1,1,3,1,12,2.231784287908177
16303,10505,501.9548,40,2,3,2,1,1,12,0.25612126138711716
16304,3303,312.1149,52,1,1,2,2,2,4,2.231784287908177
16305,9912,365.1057,39,2,1,2,1,2,98,2.231784287908177
16306,20555,220.6888,75,2,1,3,4,3,6,2.231784287908177
16307,10717,1272.1748,15,1,4,7,5,2,1,2.268289748126587
16308,7763,395.5837,70,1,2,2,2,3,7,0.24395277464764714
16309,17140,358.7967,74,1,2,2,3,3,4,0.24395277464764714
16310,431,484.6764,46,2,2,2,5,3,98,0.24395277464764714
16311,21716,416.3492,75,2,2,2,3,3,6,0.24395277464764714
16312,4219,583.8813,51,1,3,1,1,1,98,0.25612126138711716
16313,1211,596.0023,50,1,2,2,2,3,9,0.24395277464764714
16314,5563,916.6951,50,1,4,1,1,1,12,2.268289748126587
16315,11585,1040.3314,20,2,3,1,2,4,4,0.25612126138711716
16316,17184,916.6951,51,1,3,2,1,3,8,0.25612126138711716
16317,4701,505.7863,30,2,4,2,2,3,5,2.268289748126587
16318,3527,446.0068,42,2,4,2,3,2,7,2.268289748126587
16319,15458,506.7941,64,1,2,2,4,4,8,0.24395277464764714
16320,6989,514.1559,34,2,2,1,1,2,10,0.24395277464764714
16321,20300,192.8644,80,2,1,2,1,4,8,2.231784287908177
16322,926,199.1092,69,2,1,3,2,1,5,2.231784287908177
16323,4244,199.0245,73,2,1,2,5,5,7,2.231784287908177
16324,9788,437.9262,76,1,2,2,4,2,11,0.24395277464764714
16325,22257,199.1092,67,2,1,2,2,4,10,2.231784287908177
16326,13106,1749.8121,27,2,6,2,3,3,3,12.292626721605528
16327,4036,381.4235,62,2,2,1,1,1,8,0.24395277464764714
16328,15389,199.0245,72,2,1,1,2,2,7,2.231784287908177
16329,13389,196.0907,75,2,1,2,2,2,7,2.231784287908177
16330,14931,1222.2601,54,1,4,1,1,2,11,2.268289748126587
16331,6148,422.5784,74,2,2,1,3,1,10,0.24395277464764714
16332,8303,219.5888,80,2,1,8,5,5,98,2.231784287908177
16333,7593,196.0907,79,2,1,1,2,5,99,2.231784287908177
16334,807,1733.8856,24,2,6,2,3,2,1,12.292626721605528
16335,4810,1040.3314,24,2,4,2,3,1,8,2.268289748126587
16336,15528,674.8213,27,2,3,1,3,2,6,0.25612126138711716
16337,1919,484.6764,49,2,2,2,4,5,9,0.24395277464764714
16338,10518,276.0436,80,1,1,2,4,3,7,2.231784287908177
16339,1961,374.796,63,2,2,2,2,4,98,0.24395277464764714
16340,953,477.8093,47,2,3,2,1,5,9,0.25612126138711716
16341,20085,203.695,67,1,1,2,5,4,8,2.231784287908177
16342,7518,614.2294,56,1,3,1,3,1,8,0.25612126138711716
16343,14547,489.8253,65,1,2,1,1,3,11,0.24395277464764714
16344,433,1387.1085,23,2,4,1,2,1,1,2.268289748126587
16345,4789,277.3264,51,1,1,2,4,4,9,2.231784287908177
16346,21916,452.8712,73,2,2,4,1,5,4,0.24395277464764714
16347,21529,517.5052,41,2,3,2,2,1,6,0.25612126138711716
16348,9088,1412.9722,16,1,5,7,5,1,2,6.280458234866058
16349,9809,358.7967,72,1,2,3,5,4,5,0.24395277464764714
16350,1849,847.7833,17,1,5,7,5,3,1,6.280458234866058
16351,10925,633.7695,42,1,2,1,1,2,10,0.24395277464764714
16352,6392,854.7332,31,1,3,2,1,3,8,0.25612126138711716
16353,9957,1013.9643,18,2,5,2,3,2,1,6.280458234866058
16354,5423,847.7833,18,1,4,2,4,1,2,2.268289748126587
16355,13334,164.5044,72,1,1,3,2,4,7,2.231784287908177
16356,6142,177.2328,80,2,1,1,1,1,7,2.231784287908177
16357,3520,550.409,36,1,5,3,4,3,10,6.280458234866058
16358,6374,324.4109,35,2,1,2,1,1,10,2.231784287908177
16359,15736,164.5044,73,1,1,1,5,2,5,2.231784287908177
16360,11478,1233.1171,48,2,5,2,1,1,5,6.280458234866058
16361,18569,229.9795,64,1,1,1,1,3,12,2.231784287908177
16362,9054,219.5888,80,2,1,8,8,8,98,2.231784287908177
16363,914,579.8273,35,1,2,2,4,4,6,0.24395277464764714
16364,5824,477.8093,45,2,4,3,5,3,2,2.268289748126587
16365,19862,524.8491,54,2,2,2,3,2,9,0.24395277464764714
16366,1169,1401.8546,38,2,6,2,2,3,2,12.292626721605528
16367,4052,177.2328,80,2,1,2,5,5,5,2.231784287908177
16368,16015,1401.8546,37,2,5,2,1,2,99,6.280458234866058
16369,16996,739.8703,49,2,3,4,4,3,8,0.25612126138711716
16370,16801,916.6951,52,1,3,2,4,3,9,0.25612126138711716
16371,22380,291.7802,41,1,1,2,1,2,98,2.231784287908177
16372,1878,178.3404,61,2,1,3,4,3,7,2.231784287908177
16373,9854,739.8703,48,2,4,3,1,3,9,2.268289748126587
16374,21722,614.2294,57,1,3,2,1,1,8,0.25612126138711716
16375,14590,477.8093,47,2,3,1,3,2,12,0.25612126138711716
16376,6069,619.0515,40,1,6,3,2,1,6,12.292626721605528
16377,108,550.409,35,1,5,1,2,1,12,6.280458234866058
16378,7751,399.35,55,1,2,2,2,2,5,0.24395277464764714
16379,15661,230.6251,48,2,1,2,4,3,3,2.231784287908177
16380,4496,211.3791,67,2,2,3,3,5,5,0.24395277464764714
16381,10218,550.409,36,1,3,1,2,3,12,0.25612126138711716
16382,2014,462.5984,41,2,6,3,3,1,5,12.292626721605528
16383,10047,1350.6257,33,1,5,3,5,1,5,6.280458234866058
16384,20356,563.4951,38,1,2,1,1,2,12,0.24395277464764714
16385,13026,993.6164,80,1,1,9,5,3,98,2.231784287908177
16386,9428,1351.9389999999999,47,1,1,2,1,1,11,2.231784287908177
16387,15470,4871.5483,35,1,3,2,2,2,7,0.25612126138711716
16388,15886,4299.8556,54,2,4,1,2,2,10,2.268289748126587
16389,10905,2303.2552,61,2,2,2,3,3,98,0.24395277464764714
16390,21061,3224.8917,52,2,3,2,2,4,4,0.25612126138711716
16391,18191,1235.9555,44,2,2,2,1,2,10,0.24395277464764714
16392,9931,2248.6885,80,1,2,2,4,2,98,0.24395277464764714
16393,1479,3020.2459,36,1,4,2,2,3,9,2.268289748126587
16394,17925,1200.7283,75,2,1,1,5,2,5,2.231784287908177
16395,5674,1150.0864,80,2,1,2,4,1,8,2.231784287908177
16396,13187,1273.3615,39,2,1,2,1,2,9,2.231784287908177
16397,10932,2080.4834,62,1,2,2,3,3,6,0.24395277464764714
16398,20859,1875.3302,55,2,2,3,1,4,11,0.24395277464764714
16399,21838,1372.3524,46,1,6,2,1,1,12,12.292626721605528
16400,17126,2303.2552,64,2,2,2,2,5,8,0.24395277464764714
16401,16452,2346.7491,44,2,4,3,3,3,6,2.268289748126587
16402,9611,2471.911,40,2,3,2,3,2,9,0.25612126138711716
16403,7288,5374.8195,52,2,6,3,2,2,10,12.292626721605528
16404,9387,3428.1226,32,1,3,2,3,1,7,0.25612126138711716
16405,17702,1195.9409,57,1,2,2,4,3,98,0.24395277464764714
16406,12600,2184.3943,69,1,2,1,1,3,8,0.24395277464764714
16407,15756,2209.5275,49,2,2,2,2,4,5,0.24395277464764714
16408,4198,3818.8813,16,1,4,7,5,3,1,2.268289748126587
16409,2979,1910.1209,68,1,2,2,3,2,8,0.24395277464764714
16410,2301,2209.5275,46,2,2,3,2,5,99,0.24395277464764714
16411,22131,3020.2459,39,1,4,2,2,1,10,2.268289748126587
16412,19697,3103.4442,46,1,2,1,2,3,1,0.24395277464764714
16413,17830,2184.3943,65,1,2,2,4,2,98,0.24395277464764714
16414,12577,2149.9278,51,2,2,3,3,3,8,0.24395277464764714
16415,21941,3707.8665,42,2,5,2,9,3,7,6.280458234866058
16416,9834,4309.5886,64,1,4,4,3,4,98,2.268289748126587
16417,21051,2080.4834,62,1,2,3,5,2,7,0.24395277464764714
16418,14346,5091.8418,16,1,5,7,5,1,1,6.280458234866058
16419,12706,2096.8193,53,2,2,2,3,2,8,0.24395277464764714
16420,10919,4348.0652,32,2,5,2,2,2,5,6.280458234866058
16421,9945,9045.6137,23,2,5,1,3,3,1,6.280458234866058
16422,9101,3224.8917,54,2,3,2,2,1,4,0.25612126138711716
16423,4112,2450.258,53,1,2,2,3,1,4,0.24395277464764714
16424,2737,3707.8665,40,2,3,2,3,2,1,0.25612126138711716
16425,3993,888.2218,72,1,1,2,5,2,7,2.231784287908177
16426,13697,2053.237,27,2,1,2,1,3,9,2.231784287908177
16427,20001,9175.9258,26,2,4,1,2,3,10,2.268289748126587
16428,16946,2354.3284,75,1,2,1,1,2,8,0.24395277464764714
16429,20690,5427.3682,22,2,4,1,4,3,7,2.268289748126587
16430,18017,2194.8715,67,2,2,2,4,3,99,0.24395277464764714
16431,13509,2010.1663,71,1,2,2,5,2,5,0.24395277464764714
16432,16988,3750.6605,57,2,5,2,2,2,2,6.280458234866058
16433,11303,3542.9635,31,1,2,2,1,3,98,0.24395277464764714
16434,16053,1079.1813,56,1,1,2,2,4,9,2.231784287908177
16435,12437,2080.4834,63,1,2,2,2,1,6,0.24395277464764714
16436,17523,2575.6433,17,2,4,7,5,1,1,2.268289748126587
16437,2305,2080.4834,64,1,2,2,1,3,11,0.24395277464764714
16438,10884,4355.6575,26,2,4,2,2,2,6,2.268289748126587
16439,11836,1200.7283,76,2,1,9,2,3,6,2.231784287908177
16440,22306,2701.2598,38,2,4,2,1,3,4,2.268289748126587
16441,733,1910.1209,69,1,2,1,1,1,12,0.24395277464764714
16442,21634,3454.8828,60,2,3,2,2,4,1,0.25612126138711716
16443,20893,1273.3615,38,2,1,2,1,3,8,2.231784287908177
16444,18964,945.1845,73,2,1,1,5,2,5,2.231784287908177
16445,14374,2545.9209,16,1,2,7,5,1,99,0.24395277464764714
16446,2819,2080.4834,64,1,2,3,4,1,7,0.24395277464764714
16447,19768,2080.4834,62,1,2,3,4,4,6,0.24395277464764714
16448,16688,5690.6584,38,2,5,2,2,4,1,6.280458234866058
16449,22301,7236.491,23,2,4,3,3,2,4,2.268289748126587
16450,16345,2154.7943,64,1,2,1,1,1,99,0.24395277464764714
16451,13550,4900.5159,50,1,4,2,1,1,11,2.268289748126587
16452,2547,1388.1336,37,1,1,2,2,2,11,2.231784287908177
16453,3795,1079.1813,57,1,1,2,5,2,6,2.231784287908177
16454,13349,1699.118,45,2,3,2,2,4,7,0.25612126138711716
16455,18299,1481.5698,80,1,1,3,3,4,98,2.231784287908177
16456,14564,2293.9814,29,2,2,3,4,2,99,0.24395277464764714
16457,664,4530.9813,46,2,4,2,3,4,1,2.268289748126587
16458,18011,2661.225,40,1,3,2,5,3,9,0.25612126138711716
16459,10706,945.1845,74,2,1,3,5,5,98,2.231784287908177
16460,13154,1150.0864,80,2,1,2,5,1,99,2.231784287908177
16461,18347,1875.3302,56,2,2,2,2,4,4,0.24395277464764714
16462,4471,6206.8884,45,1,4,1,2,2,10,2.268289748126587
16463,10701,2661.225,41,1,4,2,2,2,10,2.268289748126587
16464,12732,1829.005,56,2,2,2,1,4,1,0.24395277464764714
16465,10374,2303.2552,61,2,2,2,2,2,98,0.24395277464764714
16466,4299,3408.0137,73,2,4,3,2,1,1,2.268289748126587
16467,1994,4954.6304,56,1,6,1,3,3,10,12.292626721605528
16468,9431,945.1845,72,2,1,3,2,3,6,2.231784287908177
16469,9681,2701.2598,35,2,4,3,1,2,98,2.268289748126587
16470,5558,2096.8193,51,2,2,2,2,5,3,0.24395277464764714
16471,10590,5151.2865,18,2,4,9,3,2,3,2.268289748126587
16472,5025,862.3596,57,2,2,2,1,2,9,0.24395277464764714
16473,21074,418.7887,72,1,1,2,4,3,11,2.231784287908177
16474,22238,1602.2381,49,2,3,2,2,4,3,0.25612126138711716
16475,309,1273.62,36,2,3,2,1,2,11,0.25612126138711716
16476,14675,2400.7582,18,1,4,1,5,4,8,2.268289748126587
16477,8974,1463.2464,48,1,2,3,5,5,4,0.24395277464764714
16478,106,884.2016,59,2,2,1,2,1,1,0.24395277464764714
16479,9839,2996.4215,24,1,4,2,1,3,3,2.268289748126587
16480,14130,971.8036,72,2,2,1,4,3,6,0.24395277464764714
16481,9237,988.6317,50,2,2,1,2,2,9,0.24395277464764714
16482,8279,2027.3437,51,2,4,2,1,2,11,2.268289748126587
16483,22023,460.0941,51,2,1,2,4,1,7,2.231784287908177
16484,19454,900.605,68,1,2,3,2,5,6,0.24395277464764714
16485,12794,468.4813,80,1,1,2,5,2,8,2.231784287908177
16486,94,1821.5894,15,2,3,7,5,3,1,0.25612126138711716
16487,21146,862.3596,57,2,2,2,2,3,6,0.24395277464764714
16488,2886,988.6317,54,2,2,2,5,4,6,0.24395277464764714
16489,6019,1254.744,41,1,4,1,2,3,12,2.268289748126587
16490,5946,2012.3212,37,2,3,2,1,4,3,0.25612126138711716
16491,10639,1127.751,57,1,2,1,1,2,7,0.24395277464764714
16492,21659,1041.7726,45,2,2,2,2,2,98,0.24395277464764714
16493,144,900.605,68,1,2,1,1,2,10,0.24395277464764714
16494,14076,401.329,59,2,1,2,2,2,10,2.231784287908177
16495,17204,1273.62,39,2,4,1,2,2,10,2.268289748126587
16496,16236,492.9069,62,2,1,2,1,1,10,2.231784287908177
16497,273,484.8251,48,2,1,4,5,5,4,2.231784287908177
16498,22321,947.7756,72,1,2,1,4,3,98,0.24395277464764714
16499,1617,2996.4215,20,1,4,1,4,2,4,2.268289748126587
16500,7088,980.9295,60,1,2,2,2,2,8,0.24395277464764714
